"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","link"
"364","1hr Report : 13:00:12 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NAV, $PTOY, $XVG, $DGB, $NEO, $ETC, $STRAT https://t.co/zeKQnYIEE3",FALSE,3,NA,2017-09-01 17:00:13,FALSE,NA,"903663797377880065",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/zeKQnYIEE3"
"361","1hr Report : 14:00:28 UTC Top 10 Mentions
$BTC, $LTC, $NAV, $ETH, $PTOY, $STRAT, $ETC, $NEO, $XVG, $DGB https://t.co/usKNopYIP8",FALSE,2,NA,2017-09-01 18:00:29,FALSE,NA,"903678964207677441",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/usKNopYIP8"
"358","1hr Report : 15:00:37 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NAV, $PTOY, $STRAT, $NEO, $ETC, $XVG, $DGB https://t.co/GW2CTKJZRC",FALSE,2,NA,2017-09-01 19:00:38,FALSE,NA,"903694103183011840",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/GW2CTKJZRC"
"354","1hr Report : 16:00:40 UTC Top 10 Mentions
$LTC, $BTC, $ETH, $NAV, $NEO, $STRAT, $ETC, $PTOY, $XVG, $DGB https://t.co/f8Ur2Hk1L7",FALSE,6,NA,2017-09-01 20:00:41,FALSE,NA,"903709214765453314",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/f8Ur2Hk1L7"
"349","1hr Report : 17:00:47 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $NAV, $ETC, $STRAT, $PTOY, $XVG, $OMG https://t.co/e28JILb2S1",FALSE,1,NA,2017-09-01 21:00:48,FALSE,NA,"903724343351545856",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/e28JILb2S1"
"344","1hr Report : 18:01:06 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $STRAT, $ETC, $NAV, $XVG, $PTOY, $TRIG https://t.co/xV1P2cRd9X",FALSE,3,NA,2017-09-01 22:01:07,FALSE,NA,"903739522080440321",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/xV1P2cRd9X"
"341","1hr Report : 19:01:13 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $TRIG, $PTOY https://t.co/dU8cT45gnv",FALSE,1,NA,2017-09-01 23:01:15,FALSE,NA,"903754653610987520",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/dU8cT45gnv"
"336","1hr Report : 20:01:19 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $PTOY, $XRP https://t.co/8dMX0JY37M",FALSE,0,NA,2017-09-02 00:01:20,FALSE,NA,"903769776895512578",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/8dMX0JY37M"
"332","1hr Report : 21:01:29 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $XRP, $OMG https://t.co/3tDLcJ4yNh",FALSE,0,NA,2017-09-02 01:01:30,FALSE,NA,"903784917494095872",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/3tDLcJ4yNh"
"330","1hr Report : 22:01:27 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $XRP, $OMG https://t.co/YQahorZIzX",FALSE,1,NA,2017-09-02 02:01:27,FALSE,NA,"903800005085077504",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/YQahorZIzX"
"328","1hr Report : 23:01:40 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $OMG, $XRP https://t.co/aWfGEltpCX",FALSE,3,NA,2017-09-02 03:01:41,FALSE,NA,"903815160560803842",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/aWfGEltpCX"
"326","1hr Report : 00:01:46 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $STRAT, $XVG, $NAV, $OMG, $XRP https://t.co/GWGlP0Isg1",FALSE,1,NA,2017-09-02 04:01:47,FALSE,NA,"903830285229359104",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/GWGlP0Isg1"
"324","1hr Report : 01:00:16 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $SC, $STRAT, $QTUM, $ETC, $OMG https://t.co/P6SepDq2WW",FALSE,0,NA,2017-09-02 05:00:17,FALSE,NA,"903845010021474304",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/P6SepDq2WW"
"322","1hr Report : 02:00:22 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $STRAT, $NEO, $DGB, $SC, $ETC, $QTUM, $DASH https://t.co/kTct1nX9HY",FALSE,2,NA,2017-09-02 06:00:23,FALSE,NA,"903860132307771392",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/kTct1nX9HY"
"319","1hr Report : 03:00:26 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $STRAT, $NEO, $DGB, $ETC, $SC, $QTUM, $OMG https://t.co/rqmzvs6UVs",FALSE,3,NA,2017-09-02 07:00:27,FALSE,NA,"903875248944283648",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/rqmzvs6UVs"
"314","1hr Report : 04:00:29 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $STRAT, $ETC, $SC, $QTUM, $XVG https://t.co/AFr9WEFVIJ",FALSE,0,NA,2017-09-02 08:00:30,FALSE,NA,"903890362342789120",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/AFr9WEFVIJ"
"309","1hr Report : 05:00:37 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $STRAT, $ETC, $SC, $XVG, $QTUM https://t.co/H4fCBlsAm8",FALSE,1,NA,2017-09-02 09:00:38,FALSE,NA,"903905493676163073",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/H4fCBlsAm8"
"307","1hr Report : 06:00:40 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $STRAT, $ETC, $SC, $XVG, $QTUM https://t.co/zvXGRGIIxP",FALSE,0,NA,2017-09-02 10:00:41,FALSE,NA,"903920607255040002",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/zvXGRGIIxP"
"304","1hr Report : 07:00:49 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $STRAT, $SC, $ETC, $XVG, $QTUM https://t.co/0hLYaqGcms",FALSE,0,NA,2017-09-02 11:00:50,FALSE,NA,"903935745915850752",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/0hLYaqGcms"
"301","1hr Report : 08:00:55 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $STRAT, $ETC, $SC, $XVG, $QTUM https://t.co/PuOJP3ktBo",FALSE,2,NA,2017-09-02 12:00:56,FALSE,NA,"903950867396780033",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/PuOJP3ktBo"
"297","1hr Report : 09:00:59 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $ETC, $STRAT, $SC, $XVG, $PAY https://t.co/sNmaGePwAY",FALSE,1,NA,2017-09-02 13:00:59,FALSE,NA,"903965982133243908",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/sNmaGePwAY"
"293","1hr Report : 10:01:05 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $ETC, $DGB, $STRAT, $SC, $XVG, $PAY https://t.co/vLx1uNePU8",FALSE,2,NA,2017-09-02 14:01:06,FALSE,NA,"903981109343604738",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/vLx1uNePU8"
"289","1hr Report : 11:01:13 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $ETC, $STRAT, $XVG, $SC, $PAY https://t.co/wV4VaDSTpp",FALSE,0,NA,2017-09-02 15:01:14,FALSE,NA,"903996241608101889",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/wV4VaDSTpp"
"285","1hr Report : 12:01:17 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $DGB, $XVG, $ETC, $STRAT, $SC, $PAY https://t.co/3ZCf0RGc8S",FALSE,4,NA,2017-09-02 16:01:18,FALSE,NA,"904011360857722880",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/3ZCf0RGc8S"
"281","1hr Report : 13:01:25 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $SC, $PAY https://t.co/iQTtPaCNTa",FALSE,1,NA,2017-09-02 17:01:25,FALSE,NA,"904026488948838400",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/iQTtPaCNTa"
"278","1hr Report : 14:01:33 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $SC, $OMG https://t.co/E79046Rvda",FALSE,4,NA,2017-09-02 18:01:34,FALSE,NA,"904041623931191297",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/E79046Rvda"
"276","1hr Report : 15:01:39 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $SC, $XRP https://t.co/zwArMwc4TI",FALSE,1,NA,2017-09-02 19:01:39,FALSE,NA,"904056748201402368",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/zwArMwc4TI"
"274","1hr Report : 16:01:42 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $SC, $XRP https://t.co/2GjEnENQsv",FALSE,2,NA,2017-09-02 20:01:42,FALSE,NA,"904071860220022784",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/2GjEnENQsv"
"271","1hr Report : 17:01:46 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $XRP, $SC https://t.co/6KcuqpmJo9",FALSE,4,NA,2017-09-02 21:01:47,FALSE,NA,"904086979142451200",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/6KcuqpmJo9"
"269","1hr Report : 18:01:52 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $XRP, $OMG https://t.co/60MmKB6Ote",FALSE,1,NA,2017-09-02 22:01:53,FALSE,NA,"904102104180117507",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/60MmKB6Ote"
"264","1hr Report : 19:01:57 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $NEO, $XVG, $DGB, $ETC, $STRAT, $XRP, $OMG https://t.co/tDphUurQIF",FALSE,6,NA,2017-09-02 23:01:58,FALSE,NA,"904117222817374208",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/tDphUurQIF"
"262","1hr Report : 20:02:04 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $STRAT, $XRP https://t.co/tVEkx0dy1R",FALSE,3,NA,2017-09-03 00:02:05,FALSE,NA,"904132352301043718",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/tVEkx0dy1R"
"260","1hr Report : 21:02:09 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $STRAT, $XRP https://t.co/81Va56zoj7",FALSE,0,NA,2017-09-03 01:02:10,FALSE,NA,"904147472741740545",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/81Va56zoj7"
"258","1hr Report : 22:02:12 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $NEO, $DGB, $ETC, $OMG, $XRP, $STRAT https://t.co/y2dwLvi9FL",FALSE,2,NA,2017-09-03 02:02:13,FALSE,NA,"904162583699218434",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/y2dwLvi9FL"
"254","1hr Report : 01:00:16 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $NAV, $LTC, $NEO, $MTL, $TRIG, $ETC https://t.co/7eGjBYEZzm",FALSE,6,NA,2017-09-03 05:00:17,FALSE,NA,"904207397585121280",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",11,FALSE,FALSE,NA,NA,"https://t.co/7eGjBYEZzm"
"252","1hr Report : 02:00:21 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $LTC, $NAV, $MTL, $TRIG, $ETC, $NEO https://t.co/IE7SpGTBzT",FALSE,6,NA,2017-09-03 06:00:22,FALSE,NA,"904222515999977473",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",9,FALSE,FALSE,NA,NA,"https://t.co/IE7SpGTBzT"
"248","1hr Report : 03:00:25 UTC Top 10 Mentions
$BTC, $XVG, $KMD, $ETH, $LTC, $NAV, $MTL, $NEO, $ETC, $TRIG https://t.co/aBaCpLNS4h",FALSE,3,NA,2017-09-03 07:00:26,FALSE,NA,"904237634213613569",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/aBaCpLNS4h"
"244","1hr Report : 04:00:30 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NAV, $MTL, $NEO, $ETC, $BAT https://t.co/l4JhmPCMSR",FALSE,2,NA,2017-09-03 08:00:31,FALSE,NA,"904252753098285056",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/l4JhmPCMSR"
"242","1hr Report : 05:00:36 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NEO, $MTL, $ETC, $NAV, $BAT https://t.co/EmuelY7to5",FALSE,4,NA,2017-09-03 09:00:37,FALSE,NA,"904267877452218368",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/EmuelY7to5"
"238","1hr Report : 06:00:40 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $KMD, $LTC, $NEO, $PINK, $ETC, $MTL, $NAV https://t.co/GMIGMjbdwM",FALSE,3,NA,2017-09-03 10:00:40,FALSE,NA,"904282992981495808",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/GMIGMjbdwM"
"235","1hr Report : 07:00:48 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $PINK, $MTL, $NAV https://t.co/ymfoNrVbXb",FALSE,2,NA,2017-09-03 11:00:48,FALSE,NA,"904298126105858049",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/ymfoNrVbXb"
"233","1hr Report : 08:00:52 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $PINK, $NAV https://t.co/xkseVmq9dU",FALSE,5,NA,2017-09-03 12:00:53,FALSE,NA,"904313246072614912",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/xkseVmq9dU"
"230","1hr Report : 09:00:53 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/7GUmetSH36",FALSE,2,NA,2017-09-03 13:00:54,FALSE,NA,"904328348599504896",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/7GUmetSH36"
"227","1hr Report : 10:00:57 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/XbDWS5XjWl",FALSE,0,NA,2017-09-03 14:00:58,FALSE,NA,"904343463600295939",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/XbDWS5XjWl"
"224","1hr Report : 11:01:02 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $KMD, $LTC, $NEO, $ETC, $MTL, $NAV, $PINK https://t.co/8ysZS2uKjt",FALSE,2,NA,2017-09-03 15:01:03,FALSE,NA,"904358584573718528",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/8ysZS2uKjt"
"220","1hr Report : 12:01:10 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $MTL, $NAV https://t.co/wBI3yNScIz",FALSE,0,NA,2017-09-03 16:01:12,FALSE,NA,"904373720759902208",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/wBI3yNScIz"
"219","1hr Report : 13:01:18 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $MTL, $NAV https://t.co/yU8S8nUAko",FALSE,0,NA,2017-09-03 17:01:19,FALSE,NA,"904388852844044288",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/yU8S8nUAko"
"217","1hr Report : 14:01:23 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $NAV, $MTL https://t.co/CbjgJsSLNx",FALSE,1,NA,2017-09-03 18:01:24,FALSE,NA,"904403972169101312",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/CbjgJsSLNx"
"214","1hr Report : 15:01:26 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $BAT, $DGB https://t.co/EmPuTZUrmU",FALSE,2,NA,2017-09-03 19:01:27,FALSE,NA,"904419084087037953",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/EmPuTZUrmU"
"213","1hr Report : 16:01:33 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $BAT https://t.co/GRYFR0Quol",FALSE,1,NA,2017-09-03 20:01:33,FALSE,NA,"904434209816707073",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/GRYFR0Quol"
"210","1hr Report : 17:01:36 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $TRIG https://t.co/BVe8dDPGDM",FALSE,1,NA,2017-09-03 21:01:37,FALSE,NA,"904449325622808576",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/BVe8dDPGDM"
"209","1hr Report : 18:01:46 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $ETC, $DGB, $TRIG https://t.co/1O5nghv221",FALSE,0,NA,2017-09-03 22:01:47,FALSE,NA,"904464464237473792",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/1O5nghv221"
"208","1hr Report : 19:01:54 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $DGB, $ETC, $TRIG https://t.co/Z6OJVKnRoS",FALSE,2,NA,2017-09-03 23:01:54,FALSE,NA,"904479595671560197",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/Z6OJVKnRoS"
"207","1hr Report : 20:02:04 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $LTC, $KMD, $NEO, $OMG, $DGB, $ETC, $TRIG https://t.co/SPC6d6x0K2",FALSE,4,NA,2017-09-04 00:02:05,FALSE,NA,"904494740246339588",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/SPC6d6x0K2"
"202","1hr Report : 02:00:16 UTC Top 10 Mentions
$BTC, $XVG, $LTC, $ETH, $KMD, $OMG, $GNT, $NEO, $DGB, $RISE https://t.co/2ymvenLulp",FALSE,2,NA,2017-09-04 06:00:17,FALSE,NA,"904584885154836480",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/2ymvenLulp"
"199","1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $LTC, $XVG, $ETH, $KMD, $GNT, $OMG, $NEO, $XEL, $RISE https://t.co/FJr1IZOCLS",FALSE,2,NA,2017-09-04 07:00:21,FALSE,NA,"904600002336612353",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/FJr1IZOCLS"
"197","1hr Report : 04:00:28 UTC Top 10 Mentions
$BTC, $ETH, $LTC, $XVG, $NEO, $KMD, $GNT, $OMG, $XEL, $BAT https://t.co/od6SSbuoDQ",FALSE,0,NA,2017-09-04 08:00:29,FALSE,NA,"904615133388959744",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/od6SSbuoDQ"
"194","1hr Report : 05:00:35 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $LTC, $KMD, $XVG, $OMG, $GNT, $XEL, $BAT https://t.co/6FqO2oTLcJ",FALSE,1,NA,2017-09-04 09:00:35,FALSE,NA,"904630259529773056",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/6FqO2oTLcJ"
"191","1hr Report : 06:00:40 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $LTC, $KMD, $XVG, $OMG, $PAY, $GNT, $BAT https://t.co/8op2qzokWN",FALSE,2,NA,2017-09-04 10:00:41,FALSE,NA,"904645383367905280",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/8op2qzokWN"
"188","1hr Report : 07:00:46 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $KMD, $XVG, $OMG, $PAY, $DGB, $BAT https://t.co/ydCVfn7NzS",FALSE,1,NA,2017-09-04 11:00:47,FALSE,NA,"904660507981950977",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/ydCVfn7NzS"
